ID	Date	Headline	sentiment
BN/CRICKET/1034	May 25, 2025 1:13 pm 	ভারত-পাক সীমান্তবর্তী গিলের গ্রামে মিষ্টি বিতরণ, শুভমানের সম্মানে গড়ে উঠবে স্টেডিয়ামও	Positive
BN/INDIA/1328	May 16, 2025 9:02 pm 	জাতীয় নিরাপত্তায় সিঁদ! ভারতের বিমানবন্দর চুক্তি বাতিলে এবার আদালতে তুরস্কের সংস্থা সেলেবি	Negative
BN/INDIA/1045	May 25, 2025 4:32 pm 	লাল সন্ত্রাসী বাসবরাজুর দেহ ছাড়তে নারাজ প্রশাসন! আদালতের হস্তক্ষেপে ‘সুরাহা’ পরিবারের	Negative
BN/CINEMA/1039	May 24, 2025 11:32 am 	প্রয়াত জনপ্রিয় বলিউড অভিনেতা মুকুল দেব	Negative
BN/WORLD/1401	April 10, 2025 7:48 pm 	সংসার ভাঙছে ওবামা দম্পতির! বিতর্কে মুখ খুলে কী জানালেন মিশেল?	Negative
BN/INDIA/1245	May 19, 2025 6:14 pm 	‘খুবই উদ্বিগ্ন আমরা’, ক্যানসার আক্রান্ত বাইডেনের দ্রুত আরোগ্য কামনা মোদির	Negative
BN/KOLKATA/1232	May 6, 2025 10:49 am 	মেডিক্যালে ভর্তিতে দুর্নীতি! শিকড় খুঁজতে কলকাতার পাঁচ জায়গায় ইডির হানা	Negative
BN/WORLD/1120	May 14, 2025 9:03 pm 	অপারেশন সিঁদুরে নিহত পরিবারের ১৪ সদস্য, মাসুদ আজহারকে ১৪ কোটি ক্ষতিপূরণ পাক সরকারের!	Negative
BN/SPORTS_OTHERS/1045	March 26, 2025 6:49 pm 	২০৩৬ অলিম্পিক আয়োজনে কত খরচ হতে পারে ভারতের? প্রকাশ্যে রিপোর্ট	Neutral
BN/SPORTS_OTHERS/1105	January 25, 2025 2:25 pm 	যৌন নিগ্রহে অভিযুক্ত ব্রিজ ভূষণের বাড়িতেই চলত কুস্তি সংস্থার কাজকর্ম, চাপে পড়ে কী সাফাই?	Negative
BN/FOOTBALL/1089	April 30, 2025 9:31 am 	ডেম্বেলের অনবদ্য গোল, আর্সেনালকে হারিয়ে চ্যাম্পিয়ন্স লিগের ফাইনালের দৌড়ে এগিয়ে পিএসজি	Positive
BN/FOOTBALL/1162	April 12, 2025 11:10 am 	ঘরের মাঠে আইএসএল ফাইনালে জেতেনি কোনও দল, ইতিহাস বদলাতে চান মোলিনা	Neutral
BN/INDIA/1295	May 18, 2025 9:48 am 	থারুর আমেরিকায়, ওয়েইসি আরবে, পাক মুখোশ খুলতে ৭ সর্বদলীয় কমিটির তালিকা প্রকাশ কেন্দ্রের	Neutral
BN/CINEMA/1222	May 8, 2025 3:17 pm 	বিরাট-অনুষ্কার সংসারে ভাঙন? অবনীতের সঙ্গে ‘লাভ’ পর্বের পরই দম্পতির ভিডিও ঘিরে গুঞ্জন	Negative
BN/KOLKATA/1293	May 1, 2025 2:02 pm 	‘ভোট না দিলে না দিন, প্রাণ বাঁচান’, বড়বাজার অগ্নিকাণ্ডে কড়া বার্তা ‘রাফ অ্যান্ড টাফ’ মমতার	Negative
BN/BENGAL/1500	May 5, 2025 7:34 pm 	হৃদয়ে লেখা নাম! মৃত্যুর পর বিয়ে করা স্ত্রীর ছবিতে ঘর সাজাবেন সাগর	Negative
BN/BENGAL/1192	May 19, 2025 8:23 pm 	এবার শিল্পের জোয়ার উত্তরে! কনভেনশন সেন্টার থেকে ইন্ডাস্ট্রিয়াল পার্কের প্রস্তাব মুখ্যমন্ত্রীর	Positive
BN/FOOTBALL/1363	February 7, 2025 11:09 am 	টটেনহ্যামকে গোলের মালা, কারাবাও কাপের ফাইনালে লিভারপুল, কোপা দেল রে-র শেষ চারে বার্সা	Positive
BN/KOLKATA/1364	April 25, 2025 11:40 pm 	ফিরল উধমপুরে শহিদ ঝন্টু শেখের দেহ, ‘ধর্ম জানি না, ওঁরা দেশসেবা করে’, স্যালুট করে বললেন সব্যসাচী	Positive
BN/WORLD/1171	May 10, 2025 12:31 am 	পাকিস্তানকে ৮৫০০ কোটির ঋণ মঞ্জুর, সন্ত্রাসের আঁতুড়ঘরে ফের অর্থের জোগান IMF-এর	Negative
BN/WORLD/1377	April 14, 2025 12:56 pm 	বারবার পার পেলেও শেষবার ব্যর্থ! বেলজিয়াম থেকে সুইজারল্যান্ড পালাতে গিয়েই গ্রেপ্তার চোকসি	Negative
BN/BENGAL/1505	May 5, 2025 2:54 pm 	‘বাংলায় কথা বললেই অত্যাচার কেন?’ ওড়িশায় পরিযায়ী শ্রমিক নির্যাতনে সরব মমতা	Negative
BN/SPORTS_OTHERS/1050	March 22, 2025 11:12 am 	প্রয়াত বক্সিং কিংবদন্তি জর্জ ফোরম্যান, বহু রেকর্ডের মালিক ‘রাম্বল ইন দ‍্য জঙ্গল’ খ্যাত বক্সার	Negative
BN/WORLD/1142	May 12, 2025 2:33 pm 	সংঘর্ষবিরতির অনুরোধ করেনি পাকিস্তান, ভারতের বক্তব্য অস্বীকার পর্যুদস্ত পাকিস্তানের	Negative
BN/BENGAL/1046	May 25, 2025 12:59 pm 	প্রসূতির কিডনি পাচার! বর্ধমানে সিবিআই হানা, জালে চিকিৎসক	Negative
BN/SPORTS_OTHERS/1285	August 29, 2024 4:04 pm 	‘ভারতীয় ব্যাডমিন্টনের কোহলি হতে চাই’, অলিম্পিকের হতাশা ভুলে লক্ষ্য সেনের নতুন লক্ষ্য	Positive
BN/BENGAL/1030	May 25, 2025 6:58 pm 	দালালের সাহায্যে বাংলাদেশ সীমান্ত পেরিয়ে ভারতে, মুর্শিদাবাদে গ্রেপ্তার ৮ অনুপ্রবেশকারী	Negative
BN/FOOTBALL/1114	April 21, 2025 5:44 pm 	পোপ ফ্রান্সিসের প্রয়াণে শোকস্তব্ধ ফুটবল মহলও, বাতিল জুভেন্টাস-সহ ইটালি লিগের একাধিক ম্যাচ	Negative
BN/SPORTS_OTHERS/1221	September 16, 2024 5:10 pm 	দক্ষিণ কোরিয়ার বিরুদ্ধে হকিতে সহজ জয়, এশিয়ান চ্যাম্পিয়ন্স ট্রফির ফাইনালে ভারত	Positive
BN/INDIA/1032	May 25, 2025 9:50 pm 	মণিপুরে বিক্ষোভ, রাজ্যপালকে স্মারকলিপি দিতে গিয়ে পুলিশ-জনতা খণ্ডযুদ্ধ, জখম ৭ মহিলা	Negative
BN/SPORTS_OTHERS/1029	April 19, 2025 11:45 am 	ষষ্ঠ সিন্ধু জয় কালনার জলকন্যার, বিশ্বমঞ্চে তেরঙ্গা উড়িয়ে গর্বিত সায়নী	Positive
BN/CINEMA/1262	May 4, 2025 2:15 pm 	কাঁদতে কাঁদতে অনন্যা-অর্জুনদের মতো স্টারকিডদের আক্রমণ! ইনস্টাগ্রাম ডিলিট বাবিলের	Negative
BN/CRICKET/1381	May 1, 2025 1:29 pm 	রাজস্থানের বিরুদ্ধে নামার আগে বড় ধাক্কা মুম্বইয়ের, ছিটকে গেলেন তারকা স্পিনার 	Negative
BN/CINEMA/1267	May 3, 2025 7:21 pm 	শুধু পরেশ রাওয়ালই নন, যৌবন ধরে রাখতে মূত্রপান করেন আরও এক বলি অভিনেত্রী!	Negative
BN/BENGAL/1583	May 2, 2025 8:57 pm 	পড়াশোনা ছাড়া গান, আবৃত্তির চর্চা, ICSE-তে দ্বিতীয় লিলুয়ার আরুশের বিশেষ আগ্রহ অঙ্কে	Positive
BN/CINEMA/1249	May 5, 2025 2:11 pm 	পথ দুর্ঘটনায় গুরুতর আহত পবনদীপ, হাসপাতালে সংকটজনক ‘ইন্ডিয়ান আইডল ১২’ বিজেতা	Negative
BN/WORLD/1435	April 5, 2025 3:15 pm 	ট্রাম্পের শুল্কযুদ্ধে হু হু করে বাড়তে পারে দাম! কোন জিনিস মজুত করছেন আমেরিকানরা	Negative
BN/CINEMA/1027	May 25, 2025 3:56 pm 	‘কেমন যেন আলাদা আলাদা সব!’ তাহলে কি ‘অর্ধাঙ্গিনী-২’? কীসের ইঙ্গিত কৌশিক গঙ্গোপাধ্যায়ের?	Neutral
BN/BENGAL/1060	May 24, 2025 3:08 pm 	ছ’মাস ধরে গা ঢাকা, নাগাল্যান্ড থেকে গ্রেপ্তার নিষিদ্ধ ট্যাবলেট কারবারের মূল পাণ্ডা হামিদুল	Negative
BN/BENGAL/1120	May 22, 2025 1:46 pm 	ছেলেরা স্নান করতে চায় না… নোড়া দিয়ে থেঁতলে পেটের সন্তানকে খুন! পুলিশের জালে মা	Negative
BN/FOOTBALL/1118	April 19, 2025 6:08 pm 	প্রথমবারেই বাজিমাত, অপরাজিত থেকে আই লিগ ২ চ্যাম্পিয়ন ডায়মন্ড হারবার	Positive
BN/KOLKATA/1055	May 21, 2025 10:01 pm 	প্রথম বর্ষের ছাত্রকে শারীরিক হেনস্তা! গবেষকদের বিরুদ্ধে ‘র‍্যাগিং’য়ের অভিযোগ যাদবপুর বিশ্ববিদ্যালয়ে	Negative
